-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
-0.08838834764831843+0j
0.08838834764831843+0j
